Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_TotalTime,3-SR_TotalTime,2-SR_umax,3-SR_umax
Dataxchange,0001,0.048,0.066,0.065,0.089,1.0802222222222222,1.0802222222222222
Dataxchange,0002,0.046,0.061,0.063,0.08399999999999999,1.2024,1.2024
Dataxchange,0003,0.066,0.056,0.083,0.079,0.8999333333333334,0.8999333333333334
Dataxchange,0004,0.061,0.065,0.078,0.088,1.432511111111111,1.432511111111111
Deltacom,0000,102.809,-,106.78,-,0.8996467222222222,-
Deltacom,0001,134.657,-,138.62800000000001,-,0.8997136250000002,-
Deltacom,0002,88.329,-,92.3,-,0.89961,-
Deltacom,0003,101.515,-,105.486,-,0.8996295,-
Deltacom,0004,105.33,-,109.301,-,0.8996682499999998,-
DeutscheTelekom,0000,1.408,18.647,1.4909999999999999,20.226999999999997,0.9000659999999999,0.9000655
DeutscheTelekom,0001,0.658,10.214,0.741,11.794,0.899957,0.899957
DeutscheTelekom,0002,0.654,9.767,0.737,11.347,0.899957,0.899957
DeutscheTelekom,0003,0.623,9.765,0.706,11.345,0.899961,0.899961
DeutscheTelekom,0004,0.587,14.788,0.6699999999999999,16.368000000000002,0.89996,0.89996
Dfn,0000,5.095,103.409,5.5169999999999995,129.96200000000002,0.900028875,0.89998275
Dfn,0001,29.779,570.754,30.201,597.307,0.9002615,0.9000555
Dfn,0002,13.135,237.808,13.557,264.361,0.9063074999999999,0.90004075
Dfn,0003,10.959,348.548,11.381,375.101,0.9000155,0.90004525
Dfn,0004,12.253,290.782,12.675,317.335,0.9094835,0.9000425
DialtelecomCz,0000,114.617,1654.858,119.33500000000001,1819.283,0.8995445,0.89927275
DialtelecomCz,0001,116.485,1876.568,121.203,2040.993,0.8992731666666667,0.8997065
DialtelecomCz,0002,173.242,1879.164,177.95999999999998,2043.589,0.899241,0.8992975
DialtelecomCz,0003,104.739,1436.863,109.45700000000001,1601.288,0.8992792499999999,0.899253
DialtelecomCz,0004,119.304,1875.493,124.022,2039.918,0.8993009999999999,0.8992836666666666
Digex,0000,0.461,3.064,0.534,3.335,0.8988666666666667,0.8988888888888888
Digex,0001,0.449,2.85,0.522,3.121,0.8988,0.8988777777777778
Digex,0002,0.541,2.761,0.614,3.032,0.8988444444444444,0.8988666666666667
Digex,0003,0.681,2.994,0.754,3.265,0.8987777777777778,0.8987777777777778
Digex,0004,0.645,4.616,0.718,4.887,0.8988129629629629,0.8988055555555553
Easynet,0000,0.17,0.66,0.21200000000000002,0.745,0.90006,0.900026
Easynet,0001,0.17,0.514,0.21200000000000002,0.599,0.900018,0.900035
Easynet,0002,0.227,0.626,0.269,0.711,0.9000395,0.899978
Easynet,0003,0.201,0.721,0.24300000000000002,0.8059999999999999,0.89998,0.900017
Easynet,0004,0.19,0.657,0.232,0.742,0.900071,0.9000459999999999
Eenet,0000,0.064,0.056,0.376,2.981,0.899994,0.899994
Eenet,0001,0.056,0.055,0.368,2.98,0.900002,0.900002
Eenet,0002,0.055,0.055,0.367,2.98,0.900038,0.900038
Eenet,0003,0.056,0.055,0.368,2.98,0.8999985,0.8999985
Eenet,0004,0.055,0.056,0.367,2.981,0.8999955,0.8999955
EliBackbone,0000,0.588,3.158,0.638,3.419,0.9000612499999999,0.900005
EliBackbone,0001,0.484,2.944,0.534,3.205,0.90005875,0.9000253333333332
EliBackbone,0002,0.616,7.783,0.666,8.044,0.9000703333333332,0.9000474166666667
EliBackbone,0003,1.095,6.478,1.145,6.739,0.9000644999999999,0.90003225
EliBackbone,0004,0.632,2.586,0.682,2.847,0.900009,0.9000455833333333
Epoch,0000,0.075,0.131,0.092,0.164,0.9926666666666667,0.9926666666666666
Epoch,0001,0.078,0.187,0.095,0.22,0.8999777777777778,0.8999944444444444
Epoch,0002,0.497,2.609,0.514,2.642,0.9000888888888888,0.9000888888888889
Epoch,0003,0.169,0.147,0.186,0.18,0.9000555555555556,0.9000111111111104
Epoch,0004,0.515,1.468,0.532,1.501,0.9001888888888889,0.9001888888888889
Ernet,0000,0.22,0.449,0.28700000000000003,0.553,0.899951,0.899951
Ernet,0001,0.305,0.716,0.372,0.82,0.899946,0.8999459999999999
Ernet,0002,0.37,0.515,0.437,0.619,0.899949,0.899949
Ernet,0003,0.319,0.495,0.386,0.599,0.899947,0.899947
Ernet,0004,0.272,0.422,0.339,0.526,0.899949,0.899949
Esnet,0000,3.048,44.936,3.13,45.205,0.9003703916666669,0.9002390762565604
Esnet,0001,3.013,45.74,3.0949999999999998,46.009,0.9001805564499449,0.900105407929141
Esnet,0002,4.061,42.467,4.143,42.736,0.900305209925165,0.9002634277436379
Esnet,0003,2.603,38.514,2.685,38.783,0.9002169833333328,0.9002219500000003
Esnet,0004,3.025,44.978,3.1069999999999998,45.247,0.900193733333333,0.900157675260014
Eunetworks,0000,0.123,0.281,0.152,0.326,0.90005,0.9000145
Eunetworks,0001,0.106,0.265,0.135,0.31,0.9000385,0.9000495000000001
Eunetworks,0002,0.098,0.22,0.127,0.265,0.900065,0.900051
Eunetworks,0003,0.109,0.249,0.138,0.294,0.9000225,0.900036
Eunetworks,0004,0.196,0.223,0.225,0.268,0.9000001666666666,0.9000536666666664
Evolink,0000,0.465,2.346,0.548,2.6270000000000002,0.899965,0.899923
Evolink,0001,0.503,2.424,0.586,2.705,0.89996275,0.899964
Evolink,0002,0.599,3.103,0.6819999999999999,3.3840000000000003,0.90001325,0.8999265
Evolink,0003,0.496,2.616,0.579,2.8970000000000002,0.89995425,0.899989
Evolink,0004,0.5,2.824,0.583,3.105,0.899998,0.8999245
Fatman,0000,0.127,0.257,0.164,0.308,0.899978,0.899978
Fatman,0001,0.106,0.21,0.143,0.261,0.899977,0.899977
Fatman,0002,0.117,0.233,0.154,0.28400000000000003,0.899971,0.899971
Fatman,0003,0.107,0.21,0.144,0.261,0.899973,0.899973
Fatman,0004,0.11,0.218,0.147,0.269,0.899973,0.899973
Fccn,0000,0.117,0.172,0.157,0.21999999999999997,0.900026,0.900048
Fccn,0001,0.115,0.143,0.155,0.191,0.899969,0.899969
Fccn,0002,0.134,0.239,0.17400000000000002,0.287,0.900008,0.9000049999999999
Fccn,0003,0.121,0.152,0.161,0.2,0.8999769999999999,0.90003
Fccn,0004,0.106,0.182,0.146,0.22999999999999998,0.900029,0.9000239999999999
Forthnet,0000,0.18,0.192,0.252,0.464,0.8999888888888888,0.8999888888888888
Forthnet,0001,0.187,0.193,0.259,0.465,0.8999883888888889,0.8999883888888889
Forthnet,0002,0.179,0.19,0.251,0.462,0.8999891111111111,0.8999891111111111
Forthnet,0003,0.192,0.2,0.264,0.47200000000000003,0.8999876111111111,0.8999876111111111
Forthnet,0004,0.208,0.215,0.27999999999999997,0.487,0.8999896111111111,0.8999896111111111
Funet,0000,0.411,1.366,0.46499999999999997,1.514,0.8999905,0.9000435
Funet,0001,0.337,1.28,0.391,1.428,0.899957,0.899979
Funet,0002,0.274,1.364,0.328,1.512,0.899968,0.8999575
Funet,0003,0.296,1.305,0.35,1.4529999999999998,0.8999695,0.900012
Funet,0004,0.337,1.203,0.391,1.351,0.900004,0.8999639999999999
Gambia,0000,0.108,0.145,0.195,0.518,0.89968,0.89968
Gambia,0001,0.13,0.144,0.217,0.517,0.89965,0.89965
Gambia,0002,0.106,0.119,0.193,0.492,0.89968,0.89968
Gambia,0003,0.162,0.144,0.249,0.517,0.899655,0.899655
Gambia,0004,0.128,0.145,0.215,0.518,0.89966,0.89966
Garr199901,0000,0.144,0.239,0.176,0.273,0.90006,0.900029
Garr199901,0001,0.37,1.011,0.402,1.045,0.900046,0.900078
Garr199901,0002,0.21,0.333,0.242,0.367,0.900081,0.9000630000000001
Garr199901,0003,0.145,0.288,0.177,0.32199999999999995,0.900024,0.900046
Garr199901,0004,0.175,0.346,0.207,0.38,0.90006,0.900043
Garr199904,0000,0.167,0.188,0.20500000000000002,0.23199999999999998,0.8999806451612903,0.8999677419354838
Garr199904,0001,0.2,0.387,0.23800000000000002,0.431,0.8999870967741935,0.8999870967741935
Garr199904,0002,0.146,0.292,0.184,0.33599999999999997,0.8999612903225807,0.8999225806451613
Garr199904,0003,0.273,0.325,0.311,0.369,0.8999483870967742,0.8999870967741912
Garr199904,0004,0.178,0.218,0.216,0.262,0.899974193548387,0.8999096774193548
Garr199905,0000,0.684,1.312,0.7270000000000001,1.355,0.8999806451612903,0.8999548387096773
Garr199905,0001,0.149,0.181,0.192,0.22399999999999998,0.8999483870967742,0.8999225806451613
Garr199905,0002,0.13,0.228,0.173,0.271,0.8999612903225807,0.8999548387096774
Garr199905,0003,1.17,0.646,1.2129999999999999,0.6890000000000001,0.8999290322580644,0.8999806451612903
Garr199905,0004,0.189,0.269,0.23199999999999998,0.312,0.8999483870967742,0.8999806451612903
Garr200109,0000,0.135,0.374,0.181,0.412,0.8999548387096773,0.8999548387096774
Garr200109,0001,0.211,0.165,0.257,0.203,0.8999483870967742,0.8999419354838709
Garr200109,0002,0.158,0.263,0.20400000000000001,0.301,0.8999999999999999,0.9
Garr200109,0003,0.155,0.158,0.201,0.196,0.8999096774193548,0.8999290322580644
Garr200109,0004,0.131,0.208,0.177,0.246,0.8999483870967742,0.8999483870967743
Garr200112,0000,0.18,0.285,0.222,0.33799999999999997,0.8999483870967742,0.899890322580645
Garr200112,0001,0.119,0.193,0.161,0.246,0.8999290322580645,0.8998645161290322
Garr200112,0002,0.179,0.197,0.221,0.25,0.8999677419354838,0.8999677419354839
Garr200112,0003,0.141,0.183,0.183,0.236,0.8998838709677419,0.8999096774193546
Garr200112,0004,0.173,0.215,0.215,0.268,0.8999354838709677,0.8999290322580645
Garr200212,0000,0.129,0.281,0.176,0.338,0.899858064516129,0.8998290322580645
Garr200212,0001,0.35,0.299,0.39699999999999996,0.356,0.8998430107526878,0.8998774193548387
Garr200212,0002,0.333,0.247,0.38,0.304,0.8999483870967742,0.8999086021505375
Garr200212,0003,0.231,0.202,0.278,0.259,0.8998666666666666,0.8998150537634404
Garr200212,0004,0.204,0.185,0.251,0.242,0.8997935483870966,0.8997999999999998
Garr200404,0000,0.402,0.194,0.44,0.23500000000000001,0.8999741935483871,0.8999870967741935
Garr200404,0001,0.107,0.179,0.145,0.22,0.8999290322580645,0.8999612903225805
Garr200404,0002,0.167,0.28,0.20500000000000002,0.321,0.8999419354838709,0.8999419354838709
Garr200404,0003,0.592,0.856,0.63,0.897,0.8999612903225805,0.8999806451612903
Garr200404,0004,0.173,0.22,0.211,0.261,0.8999806451612903,0.8999999999999999
Garr200902,0000,4.201,78.081,4.282,78.477,0.9000254000000001,0.9000584999999999
Garr200902,0001,3.586,44.094,3.667,44.49,0.899908,0.899908
Garr200902,0002,3.784,80.592,3.8649999999999998,80.988,0.9000500999999995,0.9000401666666664
Garr200902,0003,2.118,44.123,2.199,44.519,0.899902,0.899902
Garr200902,0004,3.254,71.279,3.335,71.675,0.9026443722222223,0.9011421425925922
Garr200908,0000,3.993,66.751,4.055,66.906,0.8999945,0.900022
Garr200908,0001,3.595,74.618,3.657,74.773,0.8999998666666665,0.8999855999999998
Garr200908,0002,6.754,74.722,6.816,74.877,0.9094333333333332,0.9011474
Garr200908,0003,4.363,70.672,4.425000000000001,70.827,0.8999782333333332,0.8999968666666666
Garr200908,0004,2.015,42.185,2.077,42.34,0.8999153846153846,0.8999153846153846
Garr200909,0000,4.889,71.289,4.9750000000000005,71.465,0.9058614,0.9007706
Garr200909,0001,1.873,36.182,1.959,36.358000000000004,0.8999169230769231,0.8999169230769231
Garr200909,0002,4.826,87.485,4.912,87.661,0.9000096,0.9000041999999998
Garr200909,0003,3.659,78.251,3.7449999999999997,78.427,0.8999789333333333,0.9000488333333332
Garr200909,0004,3.376,52.019,3.4619999999999997,52.195,0.9000140333333332,0.8999789
Garr200912,0000,4.995,70.552,5.102,70.72600000000001,0.9022430666666665,0.9007970512820512
Garr200912,0001,5.42,67.51,5.527,67.68400000000001,0.9014836333333333,0.9011174
Garr200912,0002,1.817,59.127,1.924,59.301,0.8999138461538462,0.8999138461538462
Garr200912,0003,1.845,34.687,1.952,34.861,0.8999261538461538,0.8999261538461538
Garr200912,0004,6.491,140.945,6.598,141.119,0.8999872333333332,0.8999820666666667
Garr201001,0000,5.761,75.509,5.855,75.681,0.9041382,0.9011638497652582
Garr201001,0001,2.294,48.347,2.388,48.519,0.8999184615384616,0.8999184615384542
Garr201001,0002,2.105,65.534,2.199,65.706,0.8999169230769231,0.8999169230769231
Garr201001,0003,6.809,81.232,6.9030000000000005,81.404,0.9000409999999999,0.9000281690140844
Garr201001,0004,3.408,81.275,3.502,81.447,0.9000217999999999,0.9000079
Garr201003,0000,3.66,75.316,3.982,77.833,0.9000005333333333,0.9000290333333332
Garr201003,0001,3.813,81.362,4.135,83.87899999999999,0.8999850333333332,0.9000337
Garr201003,0002,2.071,45.278,2.3930000000000002,47.795,0.8999184615384616,0.8999184615384616
Garr201003,0003,2.126,42.712,2.448,45.229000000000006,0.8999230769230769,0.8999230769230769
Garr201003,0004,1.932,39.716,2.254,42.233000000000004,0.8999169230769231,0.8999169230769231
Garr201004,0000,6.51,71.719,6.6499999999999995,73.425,0.9019500937499998,0.9003987965277778
Garr201004,0001,6.213,77.168,6.353,78.87400000000001,0.9026171513888886,0.9005994166666665
Garr201004,0002,5.348,81.272,5.4879999999999995,82.97800000000001,0.8999922,0.8999958
Garr201004,0003,1.788,35.128,1.928,36.834,0.8999230769230768,0.8999230769230768
Garr201004,0004,6.882,96.376,7.021999999999999,98.08200000000001,0.9000007333333329,0.900097200016033
Garr201005,0000,2.454,53.715,2.588,53.854000000000006,0.9000866296296293,0.9000666333333333
Garr201005,0001,3.974,82.809,4.1080000000000005,82.948,0.9000313,0.9000412333333333
Garr201005,0002,5.512,87.98,5.646,88.119,0.9000123203703702,0.9000654685185183
Garr201005,0003,3.971,45.187,4.105,45.326,0.8999998888888886,0.8999823333333334
Garr201005,0004,4.549,50.572,4.683000000000001,50.711000000000006,0.9030759458333333,0.9004789666666666
Garr201007,0000,2.447,45.251,2.572,45.406,0.8999246153846154,0.8999246153846154
Garr201007,0001,4.632,80.817,4.757,80.972,0.9026769166666664,0.9003581180555552
Garr201007,0002,4.244,74.134,4.369,74.289,0.9000381666666665,0.9000356981481475
Garr201007,0003,4.334,186.248,4.459,186.403,0.8999976216214557,0.8999834280720788
Garr201007,0004,7.546,98.538,7.671,98.693,0.9100276999999998,0.9006866333333331
Garr201008,0000,3.778,73.87,3.829,74.03200000000001,0.8999061538461538,0.8999061538461538
Garr201008,0001,3.499,62.196,3.5500000000000003,62.358,0.9000018333333332,0.9000022666666665
Garr201008,0002,2.83,82.917,2.8810000000000002,83.07900000000001,0.8999958833333331,0.9000156055555556
Garr201008,0003,4.643,80.735,4.694,80.897,0.9000091759259259,0.9000428537037034
Garr201008,0004,4.978,81.75,5.029,81.912,0.9070090222222219,0.9013285510306968
Garr201010,0000,3.937,58.52,4.005,58.733000000000004,0.9000693,0.9000634666666665
Garr201010,0001,2.36,70.786,2.428,70.999,0.8999850666666668,0.8999992999999998
Garr201010,0002,2.887,53.868,2.955,54.081,0.9000379444444442,0.9000417083333334
Garr201010,0003,5.983,97.543,6.050999999999999,97.756,0.9000268,0.9000421999999998
Garr201010,0004,3.834,76.59,3.902,76.803,0.9000723666666665,0.9000551
Garr201012,0000,2.826,55.091,2.9130000000000003,55.611000000000004,0.9000041481481478,0.9000127370370368
Garr201012,0001,4.235,80.392,4.322,80.91199999999999,0.9000734666666667,0.9000174999999999
Garr201012,0002,4.608,78.071,4.694999999999999,78.591,0.9000133333333331,0.8999839333333333
Garr201012,0003,3.028,112.074,3.115,112.594,0.8999983119478591,0.9000265041588732
Garr201012,0004,3.632,65.062,3.7190000000000003,65.582,0.9000358,0.9000658333333333
Garr201101,0000,4.959,94.614,5.143999999999999,94.894,0.9000654333333332,0.900146333333333
Garr201101,0001,4.352,60.157,4.537,60.437,0.9000237666666664,0.9000210333333332
Garr201101,0002,7.007,103.502,7.191999999999999,103.782,0.9004656333333331,0.9005341999999996
Garr201101,0003,4.525,87.645,4.71,87.925,0.9003014666666665,0.9000837
Garr201101,0004,4.781,90.97,4.965999999999999,91.25,0.90000765,0.9000452385405229
Garr201102,0000,2.618,45.332,2.847,75.075,0.89994,0.89994
Garr201102,0001,2.525,46.66,2.754,76.40299999999999,0.89995,0.89995
Garr201102,0002,2.342,45.127,2.571,74.87,0.899945,0.899945
Garr201102,0003,2.294,40.619,2.523,70.362,0.89995,0.89995
Garr201102,0004,2.383,61.393,2.612,91.136,0.899944,0.899944
Garr201103,0000,2.844,47.379,2.972,47.751999999999995,0.899941,0.899941
Garr201103,0001,2.835,50.005,2.963,50.378,0.899944,0.899944
Garr201103,0002,3.218,94.51,3.346,94.88300000000001,0.899949,0.899949
Garr201103,0003,2.953,51.641,3.081,52.013999999999996,0.899944,0.899944
Garr201103,0004,4.62,68.937,4.748,69.31,0.899947,0.899947
Garr201104,0000,3.448,63.981,3.574,64.125,0.899941,0.899941
Garr201104,0001,3.88,71.664,4.006,71.808,0.899944,0.899944
Garr201104,0002,5.117,114.38,5.243,114.524,0.8999715,0.8999715
Garr201104,0003,3.282,63.148,3.408,63.292,0.899941,0.899941
Garr201104,0004,3.086,60.989,3.2119999999999997,61.132999999999996,0.899939,0.899939
Garr201105,0000,3.669,67.083,3.837,68.241,0.9000573999999992,0.900001711111111
Garr201105,0001,3.171,57.276,3.339,58.434000000000005,0.899947,0.899947
Garr201105,0002,3.056,52.837,3.224,53.995000000000005,0.899943,0.899943
Garr201105,0003,3.331,62.355,3.499,63.513,0.899944,0.899944
Garr201105,0004,4.607,99.962,4.775,101.12,0.8999982,0.9000698333333332
Garr201107,0000,5.289,68.227,5.3229999999999995,68.26700000000001,0.899945,0.899945
Garr201107,0001,3.115,55.503,3.149,55.543,0.899946,0.899946
Garr201107,0002,6.083,112.348,6.117,112.388,0.9005024,0.90020435
Garr201107,0003,4.996,62.943,5.03,62.983,0.899947,0.8999469999999996
Garr201107,0004,3.016,53.822,3.05,53.862,0.899947,0.899947
Garr201108,0000,3.016,62.266,3.056,62.305,0.899946,0.899946
Garr201108,0001,4.694,88.362,4.734,88.401,0.9000309666666666,0.8999972
Garr201108,0002,2.864,53.178,2.904,53.217,0.900018244444444,0.8999641666666662
Garr201108,0003,4.604,60.525,4.644,60.564,0.9000044,0.8999642
Garr201108,0004,3.679,92.154,3.719,92.193,0.9000536666666663,0.9000366444444441
Garr201109,0000,3.547,87.195,3.605,87.24499999999999,0.8999879333333336,0.8999713000000001
Garr201109,0001,3.703,92.769,3.7609999999999997,92.819,0.8999725999999999,0.899986
Garr201109,0002,3.599,64.343,3.657,64.393,0.8999889111111111,0.9000472388888886
Garr201109,0003,5.374,105.121,5.4319999999999995,105.17099999999999,0.9000037333333333,0.9000596333333332
Garr201109,0004,3.65,59.965,3.7079999999999997,60.015,0.8999853833333337,0.8999621999999999
Garr201110,0000,3.479,92.243,3.541,92.32199999999999,0.899938,0.899938
Garr201110,0001,4.347,85.275,4.409000000000001,85.354,0.900053,0.9000002
Garr201110,0002,3.885,72.167,3.9469999999999996,72.246,0.9000168,0.9000494
Garr201110,0003,3.686,60.135,3.7479999999999998,60.214,0.8999766555555554,0.8999634777777771
Garr201110,0004,3.266,68.575,3.328,68.654,0.9000281999999998,0.8999839166666667
Garr201111,0000,2.651,68.936,2.759,69.102,0.8999614,0.8999732
Garr201111,0001,4.446,80.097,4.553999999999999,80.26299999999999,0.8999904111111112,0.9000514111111109
Garr201111,0002,3.781,67.782,3.8890000000000002,67.948,0.9000026,0.899997
Garr201111,0003,3.804,48.367,3.912,48.532999999999994,0.8999967,0.899963
Garr201111,0004,2.589,69.131,2.697,69.297,0.8999644,0.8999912
Garr201112,0000,2.847,55.961,3.037,56.336999999999996,0.9000728,0.9000116
Garr201112,0001,3.065,78.956,3.255,79.33200000000001,0.9000474,0.9000552
Garr201112,0002,3.101,55.826,3.291,56.202,0.900064,0.9000146
Garr201112,0003,2.822,50.128,3.012,50.504,0.899938,0.899938
Garr201112,0004,3.035,60.569,3.225,60.945,0.899965,0.8999894
Garr201201,0000,3.569,79.615,3.768,79.946,0.8999704,0.9000063
Garr201201,0001,5.31,95.734,5.5089999999999995,96.065,0.8999925,0.8999913
Garr201201,0002,3.11,53.568,3.3089999999999997,53.899,0.899939,0.899939
Garr201201,0003,4.867,78.816,5.066,79.147,0.8999762166666666,0.8999766722222209
Garr201201,0004,4.465,60.563,4.664,60.894000000000005,0.9000147166666664,0.900059
Gblnet,0000,0.034,0.043,0.054000000000000006,0.059,0.899993,0.899993
Gblnet,0001,0.035,0.034,0.05500000000000001,0.05,0.899993,0.899993
Gblnet,0002,0.056,0.033,0.076,0.049,0.899993,0.899993
Gblnet,0003,0.06,0.049,0.08,0.065,0.899993,0.899993
Gblnet,0004,0.038,0.038,0.057999999999999996,0.054,0.899992,0.899992
Geant2001,0000,2.103,45.62,2.2840000000000003,45.958,0.9000136655948553,0.9000043583333334
Geant2001,0001,0.622,8.978,0.8029999999999999,9.315999999999999,0.899975884244373,0.9000378885316184
Geant2001,0002,0.725,7.789,0.9059999999999999,8.126999999999999,0.8999734726688103,0.8999782958199357
Geant2001,0003,0.704,8.756,0.885,9.094,0.9000304,0.900078
Geant2001,0004,0.701,10.137,0.8819999999999999,10.475,0.8999766881028938,0.9000450160771705
Geant2009,0000,2.294,31.017,2.517,31.674,0.9000273458333332,0.9000854187499998
Geant2009,0001,7.745,125.572,7.968,126.229,0.9003032125,0.9000783749999998
Geant2009,0002,3.087,39.453,3.31,40.11,0.9003118875,0.90012745
Geant2009,0003,2.725,26.057,2.948,26.714,0.9001254138888888,0.900088161111111
Geant2009,0004,5.645,32.986,5.867999999999999,33.643,0.9000833625,0.900086475
Geant2010,0000,2.13,41.371,2.3529999999999998,45.135000000000005,0.900055025,0.900021282442748
Geant2010,0001,2.7,42.359,2.923,46.123000000000005,0.9000857404580153,0.9000657557251909
Geant2010,0002,3.385,92.337,3.6079999999999997,96.101,0.900446075,0.9002875416666667
Geant2010,0003,1.999,48.843,2.222,52.607000000000006,0.9000443053435114,0.900331572519084
Geant2010,0004,2.033,42.763,2.256,46.527,0.9001128956743001,0.900080427480916
Geant2012,0000,3.174,40.127,3.2159999999999997,40.192,0.9000325312499998,0.9000770124999999
Geant2012,0001,2.528,65.035,2.57,65.1,0.9000991157068944,0.90007454375
Geant2012,0002,3.659,60.954,3.7009999999999996,61.019,0.9000834041666667,0.9000776208333332
Geant2012,0003,3.849,83.882,3.891,83.947,0.9001218686159879,0.9000825625
Geant2012,0004,1.547,37.134,1.589,37.199,0.9000330372123756,0.9002003833333334
Getnet,0000,0.132,0.118,0.156,0.142,0.9163555555555547,0.9012333333333332
Getnet,0001,0.123,0.205,0.147,0.22899999999999998,0.9123333333333333,0.9123333333333333
Getnet,0002,0.183,0.239,0.207,0.263,0.9012444444444444,0.9012444444444444
Getnet,0003,0.155,0.41,0.179,0.434,0.9037,0.9005777777777778
Getnet,0004,0.058,0.062,0.082,0.086,0.9381444444444442,0.9246444444444445
Globalcenter,0000,0.078,0.592,0.1,0.655,1.3514,1.3514
Globalcenter,0001,0.084,0.768,0.10600000000000001,0.831,1.6360666666666663,1.6360666666666666
Globalcenter,0002,0.114,0.584,0.136,0.647,1.1823777777777777,1.1823777777777777
Globalcenter,0003,0.091,0.611,0.11299999999999999,0.6739999999999999,1.3111111111111111,1.3111111111111111
Globalcenter,0004,0.121,1.6,0.143,1.663,1.5756666666666668,1.5756666666666668
Globenet,0000,8.149,233.752,8.706,269.745,0.899893,0.899904
Globenet,0001,10.977,214.935,11.534,250.928,0.899809,0.8998619999999999
Globenet,0002,7.991,238.451,8.548,274.444,0.899814,0.899894
Globenet,0003,7.056,212.329,7.613,248.322,0.899813,0.899868
Globenet,0004,7.13,200.407,7.687,236.4,0.899827,0.899875
Goodnet,0000,7.081,43.057,7.159000000000001,43.276,0.899974074074074,0.8999666666666666
Goodnet,0001,0.646,50.032,0.724,50.251,0.941,0.9113777777777777
Goodnet,0002,0.992,7.565,1.07,7.784000000000001,1.2745333333333297,1.274533333333333
Goodnet,0003,1.791,15.374,1.869,15.593,0.8999648148148147,0.8999611111111111
Goodnet,0004,1.519,8.771,1.597,8.99,0.8999722222222222,0.899962962962963
Grena,0000,0.05,0.05,0.081,0.08,0.899971,0.899971
Grena,0001,0.063,0.073,0.094,0.103,0.899962,0.899962
Grena,0002,0.063,0.051,0.094,0.08099999999999999,0.899965,0.899965
Grena,0003,0.049,0.055,0.08,0.08499999999999999,0.899964,0.899964
Grena,0004,0.064,0.055,0.095,0.08499999999999999,0.899968,0.899968
Gridnet,0000,4.183,10.185,4.207,10.229000000000001,0.8999888888888888,0.9
Gridnet,0001,19.122,9.095,19.146,9.139000000000001,0.9000111111111111,0.9
Gridnet,0002,6.281,162.65,6.305,162.69400000000002,0.9000222222222222,0.9000222222222222
Gridnet,0003,3.895,63.278,3.919,63.321999999999996,0.9000333333333334,0.9000111111111111
Gridnet,0004,1.334,6.54,1.358,6.584,0.8999999999999998,0.900011111111111
Grnet,0000,0.48,4.054,23.962,1804.4750000000001,0.899951,0.899951
Grnet,0001,0.631,2.96,24.113,1803.381,0.9000611666666665,0.9000101666666666
Grnet,0002,0.485,2.569,23.967,1802.99,0.899947,0.899947
Grnet,0003,0.59,2.653,24.072,1803.074,0.899951,0.899951
Grnet,0004,0.495,2.704,23.977,1803.125,0.89995,0.89995
GtsCe,0000,411.813,-,421.926,-,0.8992208333333334,-
GtsCe,0001,205.248,-,215.361,-,0.8991453333333332,-
GtsCe,0002,297.289,-,307.402,-,0.8991671666666663,-
GtsCe,0003,301.698,-,311.811,-,0.8992541666666667,-
GtsCe,0004,309.164,-,319.277,-,0.8992208333333332,-
GtsCzechRepublic,0000,0.373,0.753,0.441,0.874,0.8999625,0.8999780000000001
GtsCzechRepublic,0001,0.406,0.651,0.47400000000000003,0.772,0.8999695,0.90001
GtsCzechRepublic,0002,0.462,0.686,0.53,0.807,0.8999925,0.899982
GtsCzechRepublic,0003,0.376,0.724,0.444,0.845,0.8999965,0.8999739999999999
GtsCzechRepublic,0004,0.502,0.673,0.5700000000000001,0.794,0.899995,0.8999725
GtsHungary,0000,0.222,0.41,0.28500000000000003,0.509,0.900006,0.899973
GtsHungary,0001,0.262,0.318,0.325,0.41700000000000004,0.900024,0.900045
GtsHungary,0002,0.197,0.327,0.26,0.42600000000000005,0.89996,0.899983
GtsHungary,0003,0.215,0.383,0.278,0.482,0.899959,0.899979
GtsHungary,0004,0.253,0.349,0.316,0.44799999999999995,0.899988,0.899989
GtsPoland,0000,0.603,5.73,0.6859999999999999,6.0120000000000005,0.9000215,0.900027
GtsPoland,0001,1.394,7.835,1.4769999999999999,8.116999999999999,0.9000233333333333,0.9000435833333332
GtsPoland,0002,1.188,7.703,1.271,7.985,0.9000398333333333,0.9000036666666666
GtsPoland,0003,0.646,5.706,0.729,5.988,0.8999873333333334,0.900016
GtsPoland,0004,1.076,7.431,1.159,7.713,0.900006,0.9000115
GtsRomania,0000,0.162,0.397,0.20500000000000002,0.449,0.9000005,0.9000509999999999
GtsRomania,0001,0.151,0.365,0.194,0.417,0.899985,0.8999905
GtsRomania,0002,0.138,0.263,0.181,0.315,0.900059,0.899982
GtsRomania,0003,0.127,0.27,0.16999999999999998,0.322,0.899981,0.899981
GtsRomania,0004,0.125,0.245,0.16799999999999998,0.297,0.89998,0.89998
GtsSlovakia,0000,0.335,0.881,0.40900000000000003,1.0150000000000001,0.8999679999999999,0.9000285
GtsSlovakia,0001,0.363,1.894,0.437,2.028,0.9000143333333332,0.899998
GtsSlovakia,0002,0.376,0.998,0.45,1.1320000000000001,0.9000181666666666,0.8999918333333334
