Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_umax,3-SR_umax
Forthnet,0000,79.360855606,79.275273506,0.8999888888888888,0.8999888888888888
Forthnet,0001,86.76039443,89.479038794,0.8999883888888889,0.8999883888888889
Forthnet,0002,81.385195175,75.347370889,0.8999891111111111,0.8999891111111111
Forthnet,0003,86.592162818,90.525994444,0.8999876111111111,0.8999876111111111
Forthnet,0004,91.049050422,93.194369986,0.8999896111111111,0.8999896111111111
Funet,0000,1.915393026,2.296490183,0.8999725,0.8999725
Funet,0001,2.247524832,2.263704008,0.8999665,0.8999715
Funet,0002,1.92311395,2.054153507,0.8999855,0.9000385
Funet,0003,2.072083597,2.104372191,0.899974,0.900023
Funet,0004,2.071043012,2.164134458,0.9000075,0.9000075
Gambia,0000,1.879582872,1.827884472,0.89968,0.89968
Gambia,0001,2.078509352,2.43579433,0.89965,0.89965
Gambia,0002,2.138966574,2.252258395,0.89968,0.89968
Gambia,0003,2.140751392,1.833736365,0.899655,0.899655
Gambia,0004,2.015951026,2.40840374,0.89966,0.89966
Garr199901,0000,0.593834709,0.59088309,0.900064,0.900064
Garr199901,0001,0.93783665,0.848248348,0.900054,0.900062
Garr199901,0002,0.752994112,0.751833267,0.900067,0.900067
Garr199901,0003,0.576110201,0.67482718,0.900078,0.900078
Garr199901,0004,0.69800753,0.579547025,0.900052,0.900052
Garr199904,0000,1.552705888,1.816125083,0.8999225806451613,0.8999225806451613
Garr199904,0001,1.368316816,1.372549245,0.8999419354838709,0.8999419354838709
Garr199904,0002,1.543303214,1.556201978,0.8999290322580645,0.8999290322580645
Garr199904,0003,1.637011154,1.719204824,0.8999935483870968,0.8999935483870968
Garr199904,0004,1.274461175,1.30442457,0.8999677419354839,0.8999677419354839
Garr199905,0000,1.833807806,1.928782713,0.8999483870967742,0.8999483870967742
Garr199905,0001,1.604338276,1.651605468,0.900341935483871,0.900341935483871
Garr199905,0002,1.505699147,1.634297547,0.8999741935483871,0.8999741935483871
Garr199905,0003,2.11234614,2.615002896,0.8999483870967742,0.8999612903225807
Garr199905,0004,1.290368009,1.428488694,0.8999806451612903,0.8999806451612903
Garr200109,0000,1.436964805,1.613785163,0.8999096774193548,0.8999096774193548
Garr200109,0001,1.360981587,1.293331285,0.8999419354838709,0.8999419354838709
Garr200109,0002,1.181079696,1.228011729,0.8999806451612903,0.8999806451612903
Garr200109,0003,1.247294663,1.362488553,0.8999548387096774,0.8999548387096774
Garr200109,0004,1.140906363,1.102770511,0.8999612903225807,0.8999612903225807
Garr200112,0000,1.633607211,1.718375861,0.8998774193548387,0.8998774193548387
Garr200112,0001,1.792526459,1.872743361,0.8999096774193548,0.8999096774193548
Garr200112,0002,1.72355675,1.826055393,0.8999741935483871,0.8999612903225807
Garr200112,0003,1.556963969,1.589593041,0.8999096774193548,0.8999096774193548
Garr200112,0004,1.485319053,1.67703292,0.8999032258064517,0.8999032258064517
Garr200212,0000,2.366715934,2.096921713,0.8998387096774193,0.8998387096774193
Garr200212,0001,2.282469915,2.523309467,0.899858064516129,0.8998709677419355
Garr200212,0002,2.28875256,2.066022884,1.1318548387096774,1.1318548387096774
Garr200212,0003,2.206361244,2.363739469,0.8998258064516129,0.8998258064516129
Garr200212,0004,2.18418957,2.156673097,0.8998279569892473,1.0511376344086023
Garr200404,0000,1.450067321,1.522496778,0.9,0.8999677419354839
Garr200404,0001,1.160959255,1.200553064,0.8999419354838709,0.8999419354838709
Garr200404,0002,1.407139693,1.274349817,0.8999806451612903,0.8999806451612903
Garr200404,0003,1.47878877,1.513961572,0.8999483870967742,0.8999548387096774
Garr200404,0004,1.290008924,1.318627609,0.9001806451612904,0.9001806451612904
Garr200902,0000,106.71312496,107.588438611,0.9026766500000002,0.9023112
Garr200902,0001,77.789198175,78.765268749,0.89999,0.899908
Garr200902,0002,77.9266471,77.173664407,0.9085645666666666,0.9000448
Garr200902,0003,59.942964694,60.609166472,0.899902,0.899902
Garr200902,0004,82.724002401,81.49968231,0.9314104,0.929612
Garr200908,0000,86.693382263,83.712087897,0.9000472,0.904334
Garr200908,0001,79.709987748,83.037482115,0.90987995,0.903414
Garr200908,0002,73.81837858,83.188335176,0.9627461538461538,0.9350984615384615
Garr200908,0003,86.928871398,86.871793702,0.900024,0.9036043
Garr200908,0004,64.78290909,68.115688091,0.984247,0.984247
Garr200909,0000,74.751530358,78.473364162,0.958656,0.93634
Garr200909,0001,72.065243489,72.849039544,0.8999169230769231,0.8999169230769231
Garr200909,0002,96.356201372,97.183916208,0.9607416,0.9533992
Garr200909,0003,90.500526377,87.740792726,0.9013052,0.9000132
Garr200909,0004,81.744054272,75.250513115,0.9000132,0.9034812
Garr200912,0000,73.411065523,71.393664468,0.9467956,0.9545046153846154
Garr200912,0001,72.398047917,76.635964085,0.9812172,0.9552892307692308
Garr200912,0002,65.506533379,63.191082403,0.9090302315142905,0.9172812
Garr200912,0003,61.255785373,61.156078824,0.8999261538461538,0.8999261538461538
Garr200912,0004,102.465475679,124.85173961,0.9563540475653151,0.9342348
Garr201001,0000,68.223793722,75.232848671,0.99211635,0.95674525
Garr201001,0001,64.312166772,65.726422121,1.1302323076923078,1.1302323076923078
Garr201001,0002,65.470604509,64.836210505,0.905651,0.905651
Garr201001,0003,102.944236143,101.487233342,0.93366025,0.9397324
Garr201001,0004,70.360211766,68.919359781,1.007009,1.007009
Garr201003,0000,84.437926192,78.794231006,0.9093788,0.974423076923077
Garr201003,0001,68.504865337,68.322443315,1.019401,1.019401
Garr201003,0002,68.469051349,64.752869567,0.9005464,0.946598
Garr201003,0003,73.669033493,71.130245825,0.8999230769230769,0.8999230769230769
Garr201003,0004,69.396559683,70.562076934,0.8999169230769231,0.899981833333333
Garr201004,0000,87.792671793,89.292923645,0.9408852,0.9295261538461539
Garr201004,0001,80.758015269,81.703186399,0.976953,0.9769557
Garr201004,0002,65.348699184,66.859140857,1.204614,1.204614
Garr201004,0003,57.953278181,59.049056612,0.8999230769230769,0.8999230769230769
Garr201004,0004,101.875759416,107.018358175,0.9178572,0.9186404
Garr201005,0000,75.761301395,75.038601163,0.90042235,0.9028369333333334
Garr201005,0001,72.607868764,70.946639286,0.9194412,0.9321816
Garr201005,0002,100.347431424,106.041349676,0.9022092018779343,0.900077
Garr201005,0003,76.148064292,81.173828245,0.9059528,0.9029172
Garr201005,0004,96.222572682,98.029697068,0.9406019666666668,0.9448384
Garr201007,0000,84.039362979,75.442995979,0.8999246153846154,0.9118608
Garr201007,0001,85.028028317,87.439978894,1.119515,1.119515
Garr201007,0002,77.633932573,81.005822809,0.8999956,0.9000184
Garr201007,0003,88.874702208,88.940995559,0.9082870380670994,0.90111965
Garr201007,0004,108.087806651,108.638778104,0.9654689333333334,1.0037607333333332
Garr201008,0000,81.109920553,86.183281145,0.9076942166666666,0.90809005
Garr201008,0001,75.546179519,76.448680786,0.899986,0.899986
Garr201008,0002,84.884204936,84.762579684,0.9000396,0.8999636
Garr201008,0003,100.101457518,96.456352024,0.9162692307692307,0.9427430769230769
Garr201008,0004,74.251237213,73.434364186,1.221674,1.221674
Garr201010,0000,113.685635183,111.23939362,0.9010355666666666,0.9000468
Garr201010,0001,84.597363605,84.461214232,0.9974044,0.9974044
Garr201010,0002,106.15951031,105.700448965,0.9000492307692308,0.9035048
Garr201010,0003,90.416944297,103.997725883,0.9000453,0.9000384
Garr201010,0004,103.650382554,100.125359613,0.9005092166666668,0.9200276923076923
Garr201012,0000,81.57216005,84.710785396,0.9004915333333334,0.9001992
Garr201012,0001,91.149796947,85.974399813,0.9000392,0.9000076
Garr201012,0002,86.947006488,91.780969406,0.8999952664929656,0.9000396
Garr201012,0003,100.3747947,105.637368559,0.9000036197406734,0.912622940663401
Garr201012,0004,75.652642895,78.317670941,0.9000192,0.9000192
Garr201101,0000,105.487922594,103.137263219,0.9222437833333332,0.9398088666666667
Garr201101,0001,83.178146854,83.949160598,0.9000476,0.8999928
Garr201101,0002,99.1552837,101.192255529,1.0413865138207963,0.9978949333333333
Garr201101,0003,93.019915649,96.989216813,0.9557086166666666,0.9662768
Garr201101,0004,82.544537961,85.704734793,0.9000508,0.908436
Garr201102,0000,81.321985778,81.683886372,0.89994,0.89994
Garr201102,0001,79.142912835,78.747599509,0.89995,0.89995
Garr201102,0002,86.742514825,89.081699688,0.899945,0.899945
Garr201102,0003,85.379946423,83.55036374,0.89995,0.89995
Garr201102,0004,84.095598529,86.278240325,0.899944,0.899944
Garr201103,0000,78.824985447,86.566699781,0.899941,0.899941
Garr201103,0001,90.192815295,92.009286477,0.899944,0.899944
Garr201103,0002,104.121349731,102.175306861,0.90751605,0.90752155
Garr201103,0003,90.033312114,93.007525493,0.899944,0.899944
Garr201103,0004,106.306145393,110.253345146,1.0034815666666665,0.9636051833333334
Garr201104,0000,99.037054239,99.981230242,0.899941,0.899941
Garr201104,0001,115.283741118,116.518955528,0.9741192666666668,0.9809585333333332
Garr201104,0002,97.570002868,98.134126043,0.8999715,0.8999715
Garr201104,0003,101.24834466,100.290051426,0.899941,0.899941
Garr201104,0004,110.41588176,111.6813347,0.934072,0.9026636
Garr201105,0000,116.096877797,127.389816121,1.160635,0.9857634
Garr201105,0001,96.687700948,98.421342655,0.899947,0.899947
Garr201105,0002,94.336825245,95.360843463,0.899943,0.899943
Garr201105,0003,116.90944315,129.17076574,1.1708607584677817,1.1579937392542679
Garr201105,0004,122.216269007,129.046916789,0.9000088,0.89999
Garr201107,0000,119.170996732,115.964771457,0.9222103166666666,0.9279458
Garr201107,0001,99.370433538,108.626874007,0.899946,0.899946
Garr201107,0002,138.789342437,139.907865471,0.9017952,0.9101677666666668
Garr201107,0003,111.315679868,115.230926719,0.899947,0.899947
Garr201107,0004,104.898694792,115.547919104,0.899947,0.899947
Garr201108,0000,116.928206647,107.496134035,0.899946,0.899946
Garr201108,0001,110.775908457,103.766110057,0.8999664,0.8999664
Garr201108,0002,111.252523033,102.571981478,0.8999676,0.8999676
Garr201108,0003,120.06459947,128.359678106,0.899978,0.8999792
Garr201108,0004,118.58714446,122.144592553,0.900044,0.900044
Garr201109,0000,121.707907021,114.255590009,0.9000224,0.9000224
Garr201109,0001,112.20197768,119.774693967,0.8999688,0.8999808
Garr201109,0002,120.016925205,117.442805289,0.89997,0.8999848
Garr201109,0003,131.652213029,133.5627769,0.9134647,0.9114111
Garr201109,0004,120.803007136,125.794448527,0.900006,0.8999924
Garr201110,0000,120.991472336,118.138333076,0.899938,0.899938
Garr201110,0001,108.885339704,110.6899566,0.900011,0.900011
Garr201110,0002,120.17471053,110.959713302,0.9000492,0.9000208
Garr201110,0003,113.798124208,123.326077125,0.9000072,0.9000516
Garr201110,0004,119.587228059,124.706057096,0.8999916,0.8999816
Garr201111,0000,118.63188008,116.295948026,0.9000388,0.9000388
Garr201111,0001,133.741985978,130.629529563,0.8999852,0.8999852
Garr201111,0002,123.446648574,121.955225235,0.899984,0.899984
Garr201111,0003,133.059477873,134.929361137,0.9000436,0.9000436
Garr201111,0004,128.072871274,129.501258064,0.8999852,0.900006
Garr201112,0000,127.777799694,128.277292822,0.9000058,0.9000058
Garr201112,0001,136.874111568,147.634855458,0.9000506,0.9000186
Garr201112,0002,136.55989737,140.91697451,0.8999894,0.9000138
Garr201112,0003,138.382837245,146.523684491,0.899938,0.899938
Garr201112,0004,134.037171082,144.795894766,0.9000396,0.9000396
Garr201201,0000,133.610705698,132.826645031,0.9000204,0.9000204
Garr201201,0001,145.300679556,162.621070425,1.11788,1.0346849833333334
Garr201201,0002,128.889172125,124.136380678,0.899939,0.899939
Garr201201,0003,144.880986728,138.155468765,0.9584169333333334,0.97249
Garr201201,0004,131.268747821,129.171078224,0.9000108,0.9000408
Gblnet,0000,0.170989747,0.185590216,0.899993,0.899993
Gblnet,0001,0.169159502,0.175408255,0.899993,0.899993
Gblnet,0002,0.1769874,0.224409442,0.899993,0.899993
Gblnet,0003,0.168077833,0.168448404,0.899993,0.899993
Gblnet,0004,0.16788313,0.179430618,0.899992,0.899992
Geant2001,0000,6.541254362,6.307669131,0.9872604375,1.01171165
Geant2001,0001,2.999956744,2.912597352,0.902226,0.902226
Geant2001,0002,3.911918072,4.705241293,0.9453898,0.9577402
Geant2001,0003,3.097404621,3.043968529,0.9139344,0.9139158
Geant2001,0004,2.910467884,3.47106751,0.9465685625,0.9443726
Geant2009,0000,11.133557354,11.237573556,0.9000715625,0.9004104208333332
Geant2009,0001,24.98355304,16.35759436,0.93833015,0.9386730125
Geant2009,0002,12.238880091,11.506920572,0.9009794375,0.9007054125
Geant2009,0003,13.345496188,11.980384064,0.90010455,0.9001539333333332
Geant2009,0004,12.418615955,11.589542597,0.90008675,0.90008135
Geant2010,0000,23.283770078,21.722513045,0.9000453,0.9000351755725191
Geant2010,0001,21.000071626,20.393238399,0.90007945,0.9000523969465649
Geant2010,0002,23.3649311,19.101855059,0.90016215,0.90016335
Geant2010,0003,18.634394545,19.722268818,0.9000812213740458,0.9000972
Geant2010,0004,13.880674162,15.66804837,0.900083175572519,0.9000672977099237
Geant2012,0000,30.725657686,25.473390873,0.90019785,0.90006475
Geant2012,0001,24.824049864,23.978018007,0.9000655255874908,0.9017331
Geant2012,0002,27.228232624,27.690703099,0.90005935,0.90007445
Geant2012,0003,31.185109547,28.747976471,0.90017035,0.90030965
Geant2012,0004,23.801699996,23.694554883,0.900082688379785,0.9000545023306514
Getnet,0000,0.19175608,0.198965675,0.9239333333333334,0.9033333333333333
Getnet,0001,0.191211257,0.26215977,0.9186888888888889,0.9160555555555555
Getnet,0002,0.177447057,0.215466566,0.9224555555555556,0.9111
Getnet,0003,0.214952918,0.174337763,0.9202888888888889,0.9202888888888889
Getnet,0004,0.166223258,0.174093033,1.0062,0.9246444444444445
Globalcenter,0000,0.282917677,0.277822751,1.3514,1.3514
Globalcenter,0001,0.240751882,0.372844615,1.6360666666666666,1.6360666666666666
Globalcenter,0002,0.240341512,0.263170301,1.1823777777777777,1.1823777777777777
Globalcenter,0003,0.240370176,0.242522442,1.3111111111111111,1.3111111111111111
Globalcenter,0004,0.244556597,0.246263506,1.5756666666666668,1.5756666666666668
Globenet,0000,287.826308903,296.500813336,0.899837,0.8998989444444445
Globenet,0001,269.047889031,274.376760428,0.8998579166666666,0.899843
Globenet,0002,272.179725861,271.645061815,0.89989,0.899882
Globenet,0003,265.661332865,261.632178261,0.899858,0.899857
Globenet,0004,242.424676846,243.971810047,0.899904,0.899904
Goodnet,0000,1.070173615,0.937239756,0.9569481481481482,0.9645666666666667
Goodnet,0001,0.794503435,0.903035824,0.9560037037037037,0.9560037037037037
Goodnet,0002,0.91448732,1.094794506,1.2745333333333333,1.2745333333333333
Goodnet,0003,0.982885608,0.821531146,0.9007518518518519,0.9011314814814815
Goodnet,0004,0.912756494,1.777408851,0.9532592592592593,0.9425814814814815
Grena,0000,0.402748906,0.502168427,0.899971,0.899971
Grena,0001,0.398881916,0.504902531,0.899962,0.899962
Grena,0002,0.505897979,0.601462339,0.899965,0.899965
Grena,0003,0.539704369,0.542365503,0.899964,0.899964
Grena,0004,0.510932186,0.496991719,0.899968,0.899968
Gridnet,0000,0.36008536,0.209547572,0.9056111111111111,0.9255555555555556
Gridnet,0001,0.234405886,0.338101712,0.9116111111111111,0.9116111111111111
Gridnet,0002,0.236963792,0.284145959,0.9125111111111112,0.9125111111111112
Gridnet,0003,0.633417569,0.520009652,0.9002,0.9004444444444445
Gridnet,0004,0.252558893,0.284827565,0.9101888888888889,0.9101888888888889
Grnet,0000,8.367829208,8.69066222,1.0790304,1.0790304
Grnet,0001,8.857951028,9.148364962,1.575833,1.974811
Grnet,0002,9.206731485,8.849069868,1.5190324,1.519008
Grnet,0003,8.721823471,8.615366237,0.899951,0.904641
Grnet,0004,8.036328153,8.107209906,0.89995,0.89995
GtsCe,0000,-,-,-,-
GtsCe,0001,-,-,-,-
GtsCe,0002,-,-,-,-
GtsCe,0003,-,-,-,-
GtsCe,0004,-,-,-,-
GtsCzechRepublic,0000,4.949004462,4.725913266,0.89997,0.899988
GtsCzechRepublic,0001,5.336826507,5.555088205,0.899956,0.8999645
GtsCzechRepublic,0002,4.321365902,4.331248469,0.900024,0.900024
GtsCzechRepublic,0003,5.620794993,5.427341137,0.8999655,0.8999655
GtsCzechRepublic,0004,5.623414387,5.887473693,0.89994,0.89999
GtsHungary,0000,2.977082676,2.765357407,0.9000055,0.8999615
GtsHungary,0001,2.639924954,2.6477025,0.9000285,0.9000285
GtsHungary,0002,2.775141523,2.813589173,0.900033,0.899967
GtsHungary,0003,3.051552627,2.806422967,0.90004,0.899978
GtsHungary,0004,2.687670029,2.749994163,0.8999695,0.8999695
GtsPoland,0000,5.081092737,5.303570012,0.900024,0.900024
GtsPoland,0001,7.234200355,7.157238893,0.900011,0.9000274166666667
GtsPoland,0002,5.899535875,6.113190869,0.9000713333333333,0.900045
GtsPoland,0003,5.607182268,5.423341228,0.900046,0.9000173333333333
GtsPoland,0004,6.566580308,6.525295683,0.90002125,0.9000375
GtsRomania,0000,1.060047673,1.167932355,0.90001,0.90001
GtsRomania,0001,1.246290567,1.143433029,0.899995,0.899995
GtsRomania,0002,1.166762859,1.192848663,0.900053,0.900053
GtsRomania,0003,1.388864954,1.129949181,0.899981,0.899981
GtsRomania,0004,1.264766157,1.155875601,0.89998,0.89998
GtsSlovakia,0000,8.102701663,6.820733416,0.9000135,0.899975
GtsSlovakia,0001,11.087536025,10.219897832,0.89995,0.9057613333333333
GtsSlovakia,0002,9.498387372,9.118786191,0.9000018333333334,0.9000256666666668
GtsSlovakia,0003,9.530566776,8.508760119,0.8999723333333334,0.900005
GtsSlovakia,0004,7.436304596,7.441044841,0.900013,0.8999868333333334
Harnet,0000,1.213233431,1.274670349,0.9000458055925431,0.8999765
Harnet,0001,1.062473663,1.153094395,0.8999785,0.8999785
Harnet,0002,1.367074691,1.47751132,0.913513892587661,0.9000532623169107
Harnet,0003,1.136622075,1.191022562,0.9000658677319129,0.9000685308477585
Harnet,0004,0.947223056,1.107182057,0.8999964491788727,0.8999928983577451
Heanet,0000,0.182771345,0.186725987,1.083629,1.083629
Heanet,0001,0.170226436,0.172666157,1.1544575,1.1544575
Heanet,0002,0.178799754,0.215622265,1.213517,1.213517
Heanet,0003,0.213144976,0.185657477,1.00883,1.00883
Heanet,0004,0.175310346,0.183357385,0.9394635,0.9394635
HiberniaCanada,0000,0.458369941,0.404469326,0.900068,0.900041
HiberniaCanada,0001,0.440948169,0.444619838,0.902285,0.902285
HiberniaCanada,0002,0.529111487,0.561694324,0.900004,0.900004
HiberniaCanada,0003,0.348103532,0.542434317,0.899998,0.899998
HiberniaCanada,0004,0.403611805,0.489898816,0.900004,0.900004
HiberniaGlobal,0000,100.552159434,97.269869683,0.8998245,0.8998915
HiberniaGlobal,0001,84.802084382,84.996389414,0.899828,0.899844
HiberniaGlobal,0002,98.20684596,97.190785236,0.899853,0.899846
HiberniaGlobal,0003,98.567309305,100.768195711,0.89983275,0.89985225
HiberniaGlobal,0004,89.217620085,85.854523124,0.899824375,0.899827375
HiberniaIreland,0000,0.188623317,0.186928227,0.922527,0.922527
HiberniaIreland,0001,0.184695725,0.17396124,0.901332,0.901332
HiberniaIreland,0002,0.189400688,0.176315288,0.901695,0.901695
HiberniaIreland,0003,0.177577334,0.182238533,0.927488,0.927488
HiberniaIreland,0004,0.180691573,0.176701031,0.900924,0.900924
HiberniaNireland,0000,0.754275407,0.855186877,0.9000346666666666,0.9000346666666666
HiberniaNireland,0001,0.891580609,0.920977635,0.9018868333333334,0.901633
HiberniaNireland,0002,0.773591471,0.757244803,0.899997,0.899997
HiberniaNireland,0003,0.794575867,0.791512997,0.9000521666666668,0.9000686666666667
HiberniaNireland,0004,0.735198384,0.736195848,0.9000603333333334,0.9000603333333334
HiberniaUk,0000,0.500182832,0.524378532,0.900074,0.900074
HiberniaUk,0001,0.491987452,0.531000847,0.900002,0.900002
HiberniaUk,0002,0.564417446,0.613361101,0.900059,0.900059
HiberniaUk,0003,0.530147231,0.494426789,0.900022,0.900022
HiberniaUk,0004,0.385081184,0.488578142,0.900533,0.900533
HiberniaUs,0000,1.205620131,1.214999848,0.899958,0.899958
HiberniaUs,0001,1.332023518,1.325406152,0.899958,0.899958
HiberniaUs,0002,1.484276371,1.540229165,0.900038625,0.90005525
HiberniaUs,0003,1.102635137,1.281702118,0.899965,0.899965
HiberniaUs,0004,1.324137175,1.106556661,0.899955,0.899955
Highwinds,0000,1.168246575,1.20752497,0.9000526180555555,0.8999978078703703
Highwinds,0001,1.630546318,1.555718411,0.9000644189814816,0.9000773726851852
Highwinds,0002,1.34177588,1.402658813,0.9000184833333331,0.9000300666666666
Highwinds,0003,1.323693492,1.481535847,0.899997310185185,0.9000820578703702
Highwinds,0004,1.201292731,1.413974835,0.8999928999999999,0.9000615333333332
HostwayInternational,0000,0.722704777,0.542196146,0.9000715,0.900054
HostwayInternational,0001,0.471632084,0.556050473,0.899976,0.899976
HostwayInternational,0002,0.477189478,0.596479419,0.899974,0.899974
HostwayInternational,0003,0.672833438,0.699774752,0.9000428333333332,0.9000075
HostwayInternational,0004,0.553085821,0.532049823,0.899976,0.899976
HurricaneElectric,0000,1.924390249,2.157700607,0.9000046666666668,0.9000616666666668
HurricaneElectric,0001,2.221433281,2.343115005,0.8999985,0.9029896111111111
HurricaneElectric,0002,1.970229818,2.196461085,0.900017,0.900017
HurricaneElectric,0003,4.879279581,3.683761147,0.9082468333333333,0.9000435
HurricaneElectric,0004,2.49170498,3.062182752,0.9000084166666665,0.90004025
Ibm,0000,2.468080003,3.121386843,0.8998555555555555,0.8998666666666667
Ibm,0001,1.057437102,0.960659769,0.8998888888888888,0.8998222222222222
Ibm,0002,1.324578742,1.448304357,0.8997777777777778,0.8997537037037038
Ibm,0003,0.972844013,1.021055861,0.8997916666666667,0.8997916666666667
Ibm,0004,1.095224794,0.851619455,0.8998444444444444,0.8998333333333334
Iij,0000,13.237472726,14.614470698,0.9253195931391461,0.9153206949534893
Iij,0001,12.369574801,13.839593935,1.12988655,1.12988655
Iij,0002,12.443650403,12.434375785,1.026588119695216,1.026588119695216
Iij,0003,15.322487425,15.615214733,0.9000333642109268,0.9000120814445087
Iij,0004,13.931061514,13.882533724,0.9339329849054784,0.9409654154208462
Iinet,0000,10.567254221,10.006525048,0.90005825,0.90004175
Iinet,0001,6.941207583,5.901900718,0.900071,0.900073
Iinet,0002,8.99872014,7.324327739,0.900059,0.900058
Iinet,0003,6.175565595,5.496935008,0.900031,0.9000605
Iinet,0004,8.752111655,8.026742627,0.900092,0.9000575
Ilan,0000,0.432693315,0.582679438,0.9011733333333333,0.9019983333333333
Ilan,0001,0.479193232,0.491771531,0.9000623333333333,0.9000746666666667
Ilan,0002,0.878933222,0.706968839,0.9000296666666667,0.9004963333333332
Ilan,0003,0.522024774,0.475172047,0.9034213333333334,0.9034468333333334
Ilan,0004,0.626062357,0.474065404,0.9000628333333334,0.9000593333333333
Integra,0000,3.295720173,3.455424039,0.90004775,0.90000025
Integra,0001,2.88269828,3.490522876,0.900055,0.90002
Integra,0002,3.510084488,3.696222015,0.90002625,0.900003
Integra,0003,2.90675615,3.287974598,0.8999995,0.8999995
Integra,0004,3.179678849,3.273742385,0.9000055,0.90005075
Intellifiber,0000,304.963757244,313.103092734,0.8998145,0.8997485
Intellifiber,0001,377.324682686,348.609714197,0.8998385,0.899787
Intellifiber,0002,416.239217806,377.853349303,0.8998383680555555,0.8998033333333333
Intellifiber,0003,348.691445076,318.467208566,0.8997805,0.8997892708333334
Intellifiber,0004,412.99967623,352.245912086,0.8998113958333332,0.8997776875
Internetmci,0000,1.600847697,1.558750552,0.8999222222222222,0.9000111111111111
Internetmci,0001,1.227749868,1.240979674,0.8999333333333335,0.8999814814814814
Internetmci,0002,2.553910036,5.581558868,0.9309870967741936,0.9212451612903226
Internetmci,0003,1.694509013,1.761310461,0.9653118279569893,0.9653473118279571
Internetmci,0004,1.209395554,1.215180595,0.8999962962962962,0.8999814814814816
Internode,0000,187.630319338,179.266313519,1.2119702372950565,1.2119702372950565
Internode,0001,196.301086193,198.920801826,1.13229625,1.1322560416666667
Internode,0002,184.698848363,189.79926745,1.3384756188648905,1.3384756188648905
Internode,0003,193.196409062,196.451732648,1.1322808333333334,1.1322808333333334
Internode,0004,203.460622004,208.605514512,1.1330975,1.133118125
Interoute,0000,-,-,-,-
Interoute,0001,-,-,-,-
Interoute,0002,-,-,-,-
Interoute,0003,-,-,-,-
Interoute,0004,-,-,-,-
Intranetwork,0000,11.652141422,12.095345746,0.899881,0.899881
Intranetwork,0001,12.21114003,12.465377041,0.89987,0.89987
Intranetwork,0002,11.85475197,12.021115159,0.899877,0.899877
Intranetwork,0003,12.608697103,12.976109885,0.899882,0.899882
Intranetwork,0004,12.380218462,11.976571532,0.899883,0.899883
Ion,0000,-,-,-,-
Ion,0001,-,-,-,-
Ion,0002,-,-,-,-
Ion,0003,-,-,-,-
Ion,0004,-,-,-,-
IowaStatewideFiberMap,0000,8.245739724,8.33278577,0.90001975,0.90002175
IowaStatewideFiberMap,0001,6.380174546,6.352819297,0.900041,0.9000215
IowaStatewideFiberMap,0002,6.094316311,6.070604429,0.90002,0.9000295
IowaStatewideFiberMap,0003,7.716682612,7.803013555,0.9000095,0.9000185
IowaStatewideFiberMap,0004,7.652598765,7.534096122,0.9000435,0.9000435
Iris,0000,56.204355997,55.888902322,0.89986925,0.89994925
Iris,0001,54.489822008,55.468323607,0.8998815,0.8998845
Iris,0002,56.193697635,54.77240323,0.89989275,0.89989925
Iris,0003,53.062493232,53.380789565,0.89994025,0.899883
Iris,0004,51.420125487,49.36743506,0.8998695,0.89990325
Istar,0000,0.956387764,1.269395684,0.899945,0.899945
Istar,0001,1.156014506,1.352918833,0.899945,0.899945
Istar,0002,1.20191737,1.227775217,0.899944,0.899944
Istar,0003,1.163337109,1.156087191,0.899948,0.899948
Istar,0004,1.148413316,1.067287158,0.899949,0.899949
Itnet,0000,0.209101202,0.20622914,0.899995,0.899995
Itnet,0001,0.22169991,0.205612169,0.899994,0.899994
Itnet,0002,0.214500389,0.227769135,0.899995,0.899995
Itnet,0003,0.215191829,0.310110497,0.899994,0.899994
Itnet,0004,0.214747941,0.212790687,0.899995,0.899995
Janetbackbone,0000,6.774645846,6.97777619,0.8999900000000001,0.900017
Janetbackbone,0001,6.728149143,6.954159915,0.9000585,0.9000505
Janetbackbone,0002,5.993599786,5.561206846,0.900061,0.90006025
Janetbackbone,0003,6.740677424,6.270647912,0.900056,0.9000225
Janetbackbone,0004,6.713955587,5.931437373,0.900088,0.90002625
JanetExternal,0000,0.205612566,0.195695338,0.8999952,0.8999952
JanetExternal,0001,0.197154181,0.232330893,0.8999956,0.8999956
JanetExternal,0002,0.19685088,0.195025371,0.8999948,0.8999948
JanetExternal,0003,0.194119304,0.240071378,0.8999944,0.8999944
JanetExternal,0004,0.193800938,0.207251224,0.8999952,0.8999952
Janetlense,0000,1.214495244,1.330682791,1.1536495,1.1536495
Janetlense,0001,1.301853477,1.260323757,1.0306240833333333,1.0306240833333333
Janetlense,0002,1.511313068,1.289393557,0.900465,0.900465
Janetlense,0003,1.246446524,1.306915471,0.9000645,0.9000645
Janetlense,0004,1.371306663,1.622600626,0.9000685,0.9000685
Jgn2Plus,0000,0.605495741,0.602450846,0.899963,0.899963
Jgn2Plus,0001,0.600066,0.605881337,0.899966,0.899966
Jgn2Plus,0002,0.618731315,0.591960747,0.899964,0.899964
Jgn2Plus,0003,0.55748845,0.612447826,0.899959,0.899959
Jgn2Plus,0004,0.561614223,0.59874041,0.899959,0.899959
Karen,0000,2.01234227,2.081983285,0.9899956,0.9899956
Karen,0001,2.033217751,2.105768495,0.9899956,0.9899956
