Topology,DemandFile,InvCap,TabuIGPWO,MIP,2-SR full,3-SR full,2-SRPP,2-SRPP-adj,3-SRPP,3-SRPP-adj,2-CG4SR,3-CG4SR
CrlNetworkServices,0003,1.2762,0.8986,0.8986666666666666,0.8986111111111111,0.8986111111111111,0.8986111111111111,0.8986111111111111,0.8985888888888889,0.8985888888888889,0.8986111111111111,0.8986777777777778
CrlNetworkServices,0004,1.5500333333333334,0.8986666666666666,0.8986888888888889,0.8986888888888889,0.8987555555555554,0.8986888888888886,0.8986888888888886,0.8987333333333333,0.8987333333333333,0.8987444444444445,0.8986888888888889
Cudi,0000,0.8998870833333333,0.8998870833333333,0.8998870833333333,0.8998870833333332,0.8998870833333333,0.8998870833333333,0.8998870833333333,0.8998870833333332,0.8998870833333332,0.8998870833333333,0.8998870833333333
Cudi,0001,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667,0.8999529166666667
Cudi,0002,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333332,0.8998883333333332,0.8998883333333333,0.8998883333333333
Cudi,0003,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333,0.8998845833333333
Cudi,0004,0.8998883333333333,0.8998883333333333,0.8998883333333333,0.8998883333333332,0.8998883333333333,0.8998883333333334,0.8998883333333334,0.8998883333333334,0.8998883333333334,0.8998883333333333,0.8998883333333333
Cwix,0000,1.2188037037037038,0.8994888888888889,0.8988185185185186,0.8988296296296296,0.8988222222222222,0.8988222222222223,0.8988222222222223,0.8988259259259257,0.8988259259259257,0.8988074074074073,0.8988074074074073
Cwix,0001,1.475014814814815,0.9103111111111111,0.8989444444444444,0.8989555555555555,0.8989111111111111,0.8989222222222222,0.8989222222222222,0.8989555555555555,0.8989555555555555,0.8989111111111111,0.8989111111111111
Cwix,0002,1.1296314814814814,0.8995,0.8989185185185185,0.8988888888888888,0.8988666666666667,0.898937037037037,0.898937037037037,0.8989111111111111,0.8989111111111111,0.8989111111111111,0.8989111111111111
Cwix,0003,1.2342,0.9343555555555556,0.8988555555555555,0.8988592592592592,0.8988666666666666,0.8988444444444444,0.8988444444444444,0.898811111111111,0.898811111111111,0.8988074074074073,0.8988740740740739
Cwix,0004,1.1962481481481482,0.8997222222222222,0.8989333333333334,0.8989259259259259,0.8989259259259254,0.898959259259259,0.898959259259259,0.8989518518518516,0.8989518518518516,0.8988888888888888,0.8988888888888888
Cynet,0000,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278,0.8994971804511278
Cynet,0001,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248,0.8994501879699248
Cynet,0002,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263
Cynet,0003,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887,0.8995112781954887
Cynet,0004,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263,0.8994736842105263
Darkstrand,0000,1.1062745,0.8999545,0.899999,0.9000425,0.8999805,0.899969,0.899969,0.9000205,0.9000205,0.900022,0.900022
Darkstrand,0001,1.1641845,0.899951,0.89999875,0.8999615,0.899997,0.89998,0.89998,0.8999775,0.8999775,0.899971,0.899971
Darkstrand,0002,1.040536,0.899954,0.900028,0.8999755,0.8999545,0.899992,0.899992,0.899954,0.899954,0.900019,0.900019
Darkstrand,0003,1.027188,0.8999505,0.89998,0.89998425,0.89998875,0.9000035,0.9000035,0.89995825,0.89995825,0.900031,0.900031
Darkstrand,0004,1.05033225,0.8999515,0.89999675,0.89996875,0.89998025,0.9000195,0.9000195,0.90002925,0.90002925,0.89995275,0.89995275
Dataxchange,0000,1.0392666666666666,0.9482888888888888,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666,1.0392666666666666
Dataxchange,0001,1.2840666666666667,1.2840666666666667,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222,1.0802222222222222
Dataxchange,0002,1.2485555555555556,1.2134444444444445,1.2024,1.2024,1.202399999999999,1.2024,1.2024,1.2024,1.2024,1.2024,1.2024
Dataxchange,0003,0.98,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.8999333333333334,0.98,0.98
Dataxchange,0004,1.432511111111111,1.1257037037037039,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111,1.432511111111111
Deltacom,0000,1.5635610119047618,1.1291185,0.8996523736111111,0.8997080214285711,-,0.8996467222222222,0.8996467222222222,-,-,-,-
Deltacom,0001,2.0523256416666666,1.148357,0.8997158249999999,0.899699333333333,-,0.8997136250000002,0.8997136250000002,-,-,-,-
Deltacom,0002,1.4442378666666666,0.960125,0.8996205,0.89961,-,0.89961,0.89961,-,-,-,-
Deltacom,0003,1.9189675833333328,1.35639475,0.89969475,0.8996197499999999,-,0.8996295,0.8996295,-,-,-,-
Deltacom,0004,1.6976481333333335,1.1550345,0.8997179166666667,0.8997097499999999,-,0.8996682499999998,0.8996682499999998,-,-,-,-
DeutscheTelekom,0000,1.2944341666666666,1.000601,0.900032,0.9000548333333334,0.900044,0.9000659999999999,0.9000659999999999,0.9000655,0.9000655,0.9000811666666666,0.9000851666666667
DeutscheTelekom,0001,1.164138,0.923893,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957
DeutscheTelekom,0002,0.899957,0.8999569999999998,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957,0.899957
DeutscheTelekom,0003,1.5048447291666667,0.899961,0.900009,0.899961,0.899961,0.899961,0.899961,0.899961,0.899961,0.899961,0.899961
DeutscheTelekom,0004,1.122506,0.89996,0.89996,0.89996,0.89996,0.89996,0.89996,0.89996,0.89996,0.89996,0.89996
Dfn,0000,1.62296325,0.975403,0.900042125,0.9000388749999999,0.90000425,0.900028875,0.900028875,0.89998275,0.89998275,0.89999025,0.900038
Dfn,0001,2.8167695,1.3404905,0.90013475,0.9002615,6.2989745,0.9002615,0.9002615,0.9000555,0.9000555,0.90091425,0.901022
Dfn,0002,2.31072875,1.163656,0.90569,0.90666425,5.9270524978637695,0.9063074999999999,0.9063074999999999,0.90004075,0.90004075,0.908466,0.901888
Dfn,0003,2.304885,1.2368075,0.900027,0.90001475,5.9620161056518555,0.9000155,0.9000155,0.90004525,0.90004525,0.90003825,0.90019675
Dfn,0004,2.408236875,1.2826695,0.904334625,0.9093735,0.98876325,0.9094835,0.9094835,0.9000425,0.9000425,0.907858,0.9003705
DialtelecomCz,0000,1.33365725,0.933318,0.899297,0.89927325,-,0.8995445,0.8995445,0.89927275,0.89927275,-,-
DialtelecomCz,0001,1.54252475,0.9549445,1.54252475,0.89927,-,0.8992731666666667,0.8992731666666667,0.8997065,0.8997065,-,-
DialtelecomCz,0002,1.4837253333333338,0.93991,0.8992525,0.8992904999999998,-,0.899241,0.899241,0.8992975,0.8992975,-,-
DialtelecomCz,0003,1.41876075,0.973,0.89921575,0.89927325,-,0.8992792499999999,0.8992792499999999,0.899253,0.899253,-,-
DialtelecomCz,0004,1.3284085,0.9284601666666668,1.3284085,0.899216,-,0.8993009999999999,0.8993009999999999,0.8992836666666666,0.8992836666666666,-,-
Digex,0000,0.9579333333333333,0.8988666666666667,0.8989555555555555,0.8988777777777778,0.8989444444444444,0.8988666666666667,0.8988666666666667,0.8988888888888888,0.8988888888888888,0.8989111111111111,0.8989111111111111
Digex,0001,0.9968888888888889,0.8987888888888889,0.8988,0.8988,0.8988444444444444,0.8988,0.8988,0.8988777777777778,0.8988777777777778,0.8988444444444444,0.8988444444444444
Digex,0002,0.9690666666666666,0.8988333333333334,0.8989111111111111,0.8988333333333334,0.8988444444444444,0.8988444444444444,0.8988444444444444,0.8988666666666667,0.8988666666666667,0.8988777777777778,0.8989222222222222
Digex,0003,0.9739259259259259,0.8987555555555555,0.8988,0.8987777777777778,0.8987555555555555,0.8987777777777778,0.8987777777777778,0.8987777777777778,0.8987777777777778,0.8987888888888889,0.8987888888888889
Digex,0004,1.0659685185185184,0.8988,0.8988277777777778,0.8988240740740739,0.8988777777777778,0.8988129629629629,0.8988129629629629,0.8988055555555553,0.8988055555555553,0.8988796296296296,0.8988092592592593
Easynet,0000,1.34183,0.9323,0.900018,0.900014,0.900025,0.90006,0.90006,0.900026,0.900026,0.900016,0.90005
Easynet,0001,1.3828288333333332,0.986185,0.9000065,0.9000055,0.9000265,0.900018,0.900018,0.900035,0.900035,0.899977,0.9000465
Easynet,0002,1.217687,1.0241475,0.9000555,0.9000005,0.899978,0.9000395,0.9000395,0.899978,0.899978,0.8999835,0.9000485
Easynet,0003,1.238191,1.1808585,0.900009,0.90006,0.900031,0.89998,0.89998,0.900017,0.900017,0.899991,0.900007
Easynet,0004,1.628575,0.9856765,0.90005,0.900051,0.89999,0.900071,0.900071,0.9000459999999999,0.9000459999999999,0.900005,0.900007
Eenet,0000,0.9539915,0.9539915,0.9539915,0.9539915,0.9539915,0.9539915,0.947455,0.9539915,0.947455,0.9539915,0.9539915
Eenet,0001,0.9539885,0.9316845,0.9539885,0.9539885,0.9539885,0.9539885,0.9000335,0.9539885,0.9000335,0.9539885,0.9539885
Eenet,0002,0.953989,0.9511435,0.953989,0.953989,0.953989,0.953989,0.9428179999999999,0.953989,0.9428179999999999,0.953989,0.953989
Eenet,0003,0.95399,0.926814,0.95399,0.95399,0.95399,0.95399,0.901251,0.95399,0.901251,0.95399,0.95399
Eenet,0004,0.953991,0.953991,0.953991,0.953991,0.953991,0.953991,0.9369129999999987,0.953991,0.9369129999999987,0.953991,0.953991
EliBackbone,0000,1.7986420833333334,0.900695,0.90004725,0.9000648333333332,0.900026,0.9000612499999999,0.9000612499999999,0.900005,0.900005,0.9000545833333333,0.9000350833333334
EliBackbone,0001,1.4737325416666665,0.900556,0.900027,0.900055125,0.9000468333333334,0.90005875,0.90005875,0.9000253333333332,0.9000253333333332,0.900004375,0.9000687083333333
EliBackbone,0002,1.41634225,0.911641,0.9000708333333333,0.9000478333333334,0.9000229166666667,0.9000703333333332,0.9000703333333332,0.9000474166666667,0.9000474166666667,0.9000290416666666,0.90008425
EliBackbone,0003,1.5861733333333334,0.917832,0.9000745,0.9000755,0.9000635,0.9000644999999999,0.9000644999999999,0.90003225,0.90003225,0.9000665,0.900061
EliBackbone,0004,1.4460605833333333,0.901183,0.9000605,0.9000526666666666,0.8999910833333333,0.900009,0.900009,0.9000455833333333,0.9000455833333333,0.90001975,0.900032
Epoch,0000,1.2871777777777778,0.9926666666666667,0.9926666666666667,0.9926666666666667,0.9926666666666667,0.9926666666666667,0.9926666666666667,0.9926666666666666,0.9926666666666666,0.9950555555555556,0.9926666666666667
Epoch,0001,0.9052777777777777,0.9052777777777777,0.9000333333333334,0.9000277777777778,0.9,0.8999777777777778,0.8999777777777778,0.8999944444444444,0.8999944444444444,0.9052777777777777,0.9052777777777777
Epoch,0002,1.1331222222222221,0.9081666666666667,0.9000888888888889,0.9000888888888889,0.9000888888888878,0.9000888888888888,0.9000888888888888,0.9000888888888889,0.9000888888888889,0.9195444444444445,0.9195444444444445
Epoch,0003,1.369488888888889,0.9564111111111111,0.9000555555555556,0.9000555555555555,0.9000111111111111,0.9000555555555556,0.9000555555555556,0.9000111111111104,0.9000111111111104,0.9123888888888889,0.9015555555555556
Epoch,0004,0.9845222222222222,0.9473111111111111,0.9001888888888889,0.9001888888888889,0.9001888888888889,0.9001888888888889,0.9001888888888889,0.9001888888888889,0.9001888888888889,0.9473111111111111,0.9473111111111111
Ernet,0000,1.0134315,0.899951,0.8999745,0.899951,0.899951,0.899951,0.899951,0.899951,0.899951,0.899951,0.899951
Ernet,0001,1.408024,0.899946,0.899946,0.899946,0.899946,0.899946,0.899946,0.8999459999999999,0.8999459999999999,0.899946,0.899971
Ernet,0002,1.089705,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.90001625,0.899949
Ernet,0003,1.1161025,0.899947,0.899947,0.899947,0.899947,0.899947,0.899947,0.899947,0.899947,0.9000025,0.899947
Ernet,0004,1.2797685,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.940807
Esnet,0000,1.6685343,1.1716446472589819,0.8999883683159103,0.9002421,11.2832,0.900155120804366,0.9003496158692765,0.9002052,0.9003595,0.9714319,0.9666695
Esnet,0001,1.4357969058056954,1.06468485,0.8999968,0.900084902977022,6.633725881576538,0.900202526748715,0.9002401901180347,0.9001022495130494,0.9001609,0.9577053,0.9589004
Esnet,0002,1.4256552,1.0205803,0.9000091603967652,0.9002654999999998,9.349318,0.9000998138692922,0.9002234376414604,0.9001399,0.9001193881282683,0.9186886,0.9186448
Esnet,0003,1.4453048,1.2001941148668607,0.9000409,0.9002988999999999,7.941864,0.9003276,0.900271088212228,0.9002041,0.9002194,0.9550542,0.9603417592349908
Esnet,0004,1.4655845913334329,0.9836031274141092,0.9000476,0.9001049,6.464745998382568,0.9002730416057854,0.9001891,0.9001355762483625,0.9002462495244554,0.9342413,0.9339388
Eunetworks,0000,1.278655,0.8999955,0.900043,0.9000525,0.9000555,0.90005,0.90005,0.9000145,0.9000145,0.89999,0.89999
Eunetworks,0001,1.2534535,0.8999893333333333,0.9000641666666668,0.9000416666666667,0.9000019999999999,0.9000385,0.9000385,0.9000495000000001,0.9000495000000001,0.900074,0.900074
Eunetworks,0002,1.2335793333333336,0.8999895,0.9000308333333333,0.9000338333333333,0.9000423333333333,0.900065,0.900065,0.900051,0.900051,0.9000353333333333,0.9000353333333333
Eunetworks,0003,0.919964,0.8999875,0.9000515,0.9000235,0.9000355,0.9000225,0.9000225,0.900036,0.900036,0.900061,0.900061
Eunetworks,0004,0.9296173333333334,0.899989,0.9000616666666666,0.9000071666666666,0.9000021666666668,0.9000001666666666,0.9000001666666666,0.9000536666666664,0.9000536666666664,0.9000533333333333,0.9000533333333333
Evolink,0000,1.152552,0.89994,0.899939,0.899936,0.899986,0.899965,0.899965,0.899923,0.899923,0.9000125,0.9000125
Evolink,0001,1.2844975,0.903233,0.8999275,0.89998675,0.8999415,0.89996275,0.89996275,0.899964,0.899964,0.89998,0.899955
Evolink,0002,1.188336,0.899975,0.89995725,0.8999385,0.89993875,0.90001325,0.90001325,0.8999265,0.8999265,0.90000225,0.89998725
Evolink,0003,1.09149875,0.899928,0.8999975,0.89997025,0.899943,0.89995425,0.89995425,0.899989,0.899989,0.89997125,0.89998275
Evolink,0004,1.36948475,0.900141,0.89997475,0.89996925,0.8999245,0.899998,0.899998,0.8999245,0.8999245,0.89994525,0.8999435
Fatman,0000,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978,0.899978
Fatman,0001,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977,0.899977
Fatman,0002,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971,0.899971
Fatman,0003,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973
Fatman,0004,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973,0.899973
Fccn,0000,1.528796,1.035538,0.899989,0.899981,0.900047,0.900026,0.900026,0.900048,0.900048,0.900019,0.900019
Fccn,0001,1.134371,0.899969,0.899969,0.899969,0.899969,0.899969,0.899969,0.899969,0.899969,0.899969,0.899969
Fccn,0002,1.617752,0.991065,0.900054,0.900053,0.899988,0.900008,0.900008,0.9000049999999999,0.9000049999999999,0.900057,0.900057
Fccn,0003,1.685166,0.957354,0.900002,0.900057,0.899986,0.8999769999999999,0.8999769999999999,0.90003,0.90003,0.900035,0.900035
Fccn,0004,1.728403,0.9357345,0.89998,0.899985,0.899973,0.900029,0.900029,0.9000239999999999,0.9000239999999999,0.900043,0.900043
Forthnet,0000,0.8999888888888888,0.8999888888888888,0.8999888888888888,0.8999888888888888,0.9001106111111111,0.8999888888888888,0.8999888888888888,0.8999888888888888,0.8999888888888888,0.8999888888888888,0.8999888888888888
Forthnet,0001,1.1628976666666666,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889,0.8999883888888889
Forthnet,0002,1.3580978888888888,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111,0.8999891111111111
Forthnet,0003,1.3455797777777778,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111,0.8999876111111111
Forthnet,0004,1.5063600555555556,0.9231057,0.8999896111111111,0.8999896111111111,0.9000793333333333,0.8999896111111111,0.8999896111111111,0.8999896111111111,0.8999896111111111,0.8999896111111111,0.8999896111111111
Funet,0000,1.076614,0.8999595,0.8999835,0.8999794999999999,0.8999585,0.8999905,0.8999905,0.9000435,0.9000435,0.8999725,0.8999725
Funet,0001,1.2143715,0.8999575,0.900001,0.899971,0.9000255,0.899957,0.899957,0.899979,0.899979,0.8999665,0.8999715
Funet,0002,1.2347105,0.899958,0.899978,0.899978,0.9000395,0.899968,0.899968,0.8999575,0.8999575,0.8999855,0.9000385
Funet,0003,1.214491,0.899963,0.899961,0.900018,0.900013,0.8999695,0.8999695,0.900012,0.900012,0.899974,0.900023
Funet,0004,1.1610345,0.899964,0.9000095,0.9000265,0.899964,0.900004,0.900004,0.8999639999999999,0.8999639999999999,0.9000075,0.9000075
Gambia,0000,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968
Gambia,0001,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965,0.89965
Gambia,0002,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968,0.89968
Gambia,0003,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655,0.899655
Gambia,0004,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966,0.89966
Garr199901,0000,1.098765,1.098765,0.900039,0.900047,0.900076,0.90006,0.90006,0.900029,0.900029,0.900064,0.900064
Garr199901,0001,1.038377,1.038377,0.90006,0.90005,0.900064,0.900046,0.900046,0.900078,0.900078,0.900054,0.900062
Garr199901,0002,1.199841,1.103554,0.900069,0.9,0.9000389999999999,0.900081,0.900081,0.9000630000000001,0.9000630000000001,0.900067,0.900067
Garr199901,0003,1.273288,1.1542123333333332,0.900056,0.900079,0.900014,0.900024,0.900024,0.900046,0.900046,0.900078,0.900078
Garr199901,0004,1.191545,1.1635795,0.90005,0.900062,0.900079,0.90006,0.90006,0.900043,0.900043,0.900052,0.900052
Garr199904,0000,1.105567741935484,1.105567741935484,0.8999354838709678,0.8999483870967743,0.8999612903225807,0.8999806451612903,0.8999806451612903,0.8999677419354838,0.8999677419354838,0.8999225806451613,0.8999225806451613
Garr199904,0001,1.0774903225806451,1.0774903225806451,0.8999225806451613,0.8999483870967742,0.8999096774193549,0.8999870967741935,0.8999870967741935,0.8999870967741935,0.8999870967741935,0.8999419354838709,0.8999419354838709
Garr199904,0002,1.1078064516129031,1.1078064516129031,0.8999290322580645,0.899941935483871,0.8999290322580636,0.8999612903225807,0.8999612903225807,0.8999225806451613,0.8999225806451613,0.8999290322580645,0.8999290322580645
Garr199904,0003,1.0251935483870969,1.0251935483870969,0.8999935483870968,0.8999806451612903,0.8999806451612904,0.8999483870967742,0.8999483870967742,0.8999870967741912,0.8999870967741912,0.8999935483870968,0.8999935483870968
Garr199904,0004,1.4260709677419354,1.132937634408602,0.8999806451612903,0.8999612903225807,0.8999677419354839,0.899974193548387,0.899974193548387,0.8999096774193548,0.8999096774193548,0.8999677419354839,0.8999677419354839
Garr199905,0000,1.0625806451612902,1.0625806451612902,0.8999741935483871,0.8999806451612904,0.8999677419354839,0.8999806451612903,0.8999806451612903,0.8999548387096773,0.8999548387096773,0.8999483870967742,0.8999483870967742
Garr199905,0001,0.9556258064516129,0.9556258064516129,0.8999419354838709,0.8999548387096774,0.8999677419354839,0.8999483870967742,0.8999483870967742,0.8999225806451613,0.8999225806451613,0.900341935483871,0.900341935483871
Garr199905,0002,1.042516129032258,1.042516129032258,0.8999741935483871,0.8999677419354839,0.8999483870967742,0.8999612903225807,0.8999612903225807,0.8999548387096774,0.8999548387096774,0.8999741935483871,0.8999741935483871
Garr199905,0003,1.2415935483870968,1.2415935483870968,0.8999806451612903,0.8999741935483871,0.8999612903225805,0.8999290322580644,0.8999290322580644,0.8999806451612903,0.8999806451612903,0.8999483870967742,0.8999612903225807
Garr199905,0004,1.1750645161290323,1.1129645161290322,0.8999612903225807,0.8999225806451613,0.8999548387096774,0.8999483870967742,0.8999483870967742,0.8999806451612903,0.8999806451612903,0.8999806451612903,0.8999806451612903
Garr200109,0000,1.0787806451612902,1.0787806451612902,0.8999483870967742,0.8999677419354839,0.8999612903225807,0.8999548387096773,0.8999548387096773,0.8999548387096774,0.8999548387096774,0.8999096774193548,0.8999096774193548
Garr200109,0001,1.297109677419355,1.1864989247311828,0.8999096774193548,0.8999354838709678,0.8999225806451613,0.8999483870967742,0.8999483870967742,0.8999419354838709,0.8999419354838709,0.8999419354838709,0.8999419354838709
Garr200109,0002,1.143316129032258,1.143316129032258,0.8999935483870968,0.9,0.8999677419354839,0.8999999999999999,0.8999999999999999,0.9,0.9,0.8999806451612903,0.8999806451612903
Garr200109,0003,1.1694774193548387,1.1588935483870968,0.8999612903225807,0.8999032258064517,0.8999225806451612,0.8999096774193548,0.8999096774193548,0.8999290322580644,0.8999290322580644,0.8999548387096774,0.8999548387096774
Garr200109,0004,1.1910387096774193,1.1809451612903226,0.8999483870967742,0.8998967741935483,0.8999677419354839,0.8999483870967742,0.8999483870967742,0.8999483870967743,0.8999483870967743,0.8999612903225807,0.8999612903225807
Garr200112,0000,1.0653741935483871,1.0653741935483871,0.8999096774193548,0.899883870967742,0.8999483870967742,0.8999483870967742,0.8999483870967742,0.899890322580645,0.899890322580645,0.8998774193548387,0.8998774193548387
Garr200112,0001,1.0615419354838709,1.0615419354838709,0.8999096774193548,0.8999354838709678,0.8998838709677419,0.8999290322580645,0.8999290322580645,0.8998645161290322,0.8998645161290322,0.8999096774193548,0.8999096774193548
Garr200112,0002,1.163374193548387,1.163374193548387,0.8999548387096774,0.8999741935483871,0.8999741935483871,0.8999677419354838,0.8999677419354838,0.8999677419354839,0.8999677419354839,0.8999741935483871,0.8999612903225807
Garr200112,0003,1.2540709677419355,1.1665075268817202,0.899916129032258,0.899916129032258,0.8999290322580645,0.8998838709677419,0.8998838709677419,0.8999096774193546,0.8999096774193546,0.8999096774193548,0.8999096774193548
Garr200112,0004,1.1371290322580645,1.1371290322580645,0.8999483870967742,0.8999290322580645,0.899916129032258,0.8999354838709677,0.8999354838709677,0.8999290322580645,0.8999290322580645,0.8999032258064517,0.8999032258064517
Garr200212,0000,1.0122709677419355,1.0122709677419355,0.8998451612903225,0.8998677419354838,0.8998774193548387,0.899858064516129,0.899858064516129,0.8998290322580645,0.8998290322580645,0.8998387096774193,0.8998387096774193
Garr200212,0001,1.281658064516129,1.083941935483871,0.8998838709677419,0.8998451612903221,0.8998365591397847,0.8998430107526878,0.8998430107526878,0.8998774193548387,0.8998774193548387,0.899858064516129,0.8998709677419355
Garr200212,0002,1.5566064516129032,1.0186064516129032,0.8999290322580645,0.8999096774193548,0.8999247311827957,0.8999483870967742,0.8999483870967742,0.8999086021505375,0.8999086021505375,1.1318548387096774,1.1318548387096774
Garr200212,0003,1.0883225806451613,1.0883225806451613,0.8998559139784945,0.8998580645161288,0.8998817204301073,0.8998666666666666,0.8998666666666666,0.8998150537634404,0.8998150537634404,0.8998258064516129,0.8998258064516129
Garr200212,0004,1.359447311827957,1.1393483870967742,0.8998193548387097,0.8997978494623656,0.8998215053763441,0.8997935483870966,0.8997935483870966,0.8997999999999998,0.8997999999999998,0.8998279569892473,1.0511376344086023
Garr200404,0000,1.0720193548387096,1.0720193548387096,0.8999548387096774,0.8999483870967742,0.8999419354838709,0.8999741935483871,0.8999741935483871,0.8999870967741935,0.8999870967741935,0.9,0.8999677419354839
Garr200404,0001,1.0196387096774193,1.0196387096774193,0.8999096774193548,0.8999354838709678,0.8999677419354839,0.8999290322580645,0.8999290322580645,0.8999612903225805,0.8999612903225805,0.8999419354838709,0.8999419354838709
Garr200404,0002,1.2503741935483872,1.230436559139785,0.8999483870967742,0.8999548387096774,0.8999354838709678,0.8999419354838709,0.8999419354838709,0.8999419354838709,0.8999419354838709,0.8999806451612903,0.8999806451612903
Garr200404,0003,1.1724451612903226,1.1724451612903226,0.8999612903225807,0.8999612903225807,0.8999870967741935,0.8999612903225805,0.8999612903225805,0.8999806451612903,0.8999806451612903,0.8999483870967742,0.8999548387096774
Garr200404,0004,1.0150193548387096,1.0150193548387096,0.9000064516129033,0.8999870967741935,0.8999935483870968,0.8999806451612903,0.8999806451612903,0.8999999999999999,0.8999999999999999,0.9001806451612904,0.9001806451612904
Garr200902,0000,2.2118672,1.02544975,0.900016,0.9001364,0.8999952,0.90006,0.9000931999999999,0.9001096000000001,0.9001396,0.9026766500000002,0.9023112
Garr200902,0001,1.1961616,0.913975,0.899908,0.899908,0.8999978,0.899908,0.899908,0.899908,0.899908,0.89999,0.899908
Garr200902,0002,1.330906,0.998163,0.900054,0.8999864,0.9000184,0.9000528,0.9000699999999999,0.9000112,0.9000044,0.9085645666666666,0.9000448
Garr200902,0003,1.0292556,0.899902,0.899902,0.899902,0.899902,0.899902,0.899902,0.899902,0.899902,0.899902,0.899902
Garr200902,0004,1.361124,1.0976664999999999,0.9312188,0.9320303999999999,0.930196,0.9320550666666669,0.9077284,0.930666,0.904712,0.9314104,0.929612
Garr200908,0000,1.888264,1.049816,0.9000376,0.9000004,0.9000256,0.9000471999999997,0.9000196,0.9000092,0.9000604,0.9000472,0.904334
Garr200908,0001,1.9892312,1.0679188,0.9000232,0.900076,0.9000076,0.8999767999999999,0.899982,0.9000472,0.9000432,0.90987995,0.903414
Garr200908,0002,1.6590224,1.1011164,0.9461292,0.9467672,0.9105482,0.9465822,0.9467565787792799,0.911444,0.9112488000000001,0.9627461538461538,0.9350984615384615
Garr200908,0003,1.8579448,1.0262728,0.90005015,0.9000048,0.90005,0.9000444,0.9000456,0.900052,0.9000864,0.900024,0.9036043
